subNum	 version	 completed	 trialNo	 easySide	 targPresent	key	 targSide	 RT	 accuracy	 var	 con
26	 N	1	240	 x	1	 l	 right	2.349	1	6	 full
28	 T	1	1	 x	1	 l	 left	2.13	1	6	 full
28	 T	1	2	 L	0	 l	 x	4.182	0	 x	 half
28	 T	1	3	 x	0	 r	 x	3.156	1	6	 full
28	 T	1	4	 x	1	 r	 left	4.246	0	1.7	 full
28	 T	1	5	 R	1	 l	 left	4.048	1	 x	 half
28	 T	1	6	 x	1	 l	 right	4.437	1	1.7	 full
28	 T	1	7	 x	0	 r	 x	4.328	1	1.7	 full
28	 T	1	8	 x	1	 l	 left	2.31	1	6	 full
28	 T	1	9	 x	0	 r	 x	2.278	1	6	 full
28	 T	1	10	 x	1	 l	 right	2.049	1	6	 full
28	 T	1	11	 R	0	 r	 x	3.269	1	 x	 half
28	 T	1	12	 x	0	 r	 x	2.098	1	6	 full
28	 T	1	13	 x	0	 r	 x	2.92	1	1.7	 full
28	 T	1	14	 x	1	 l	 left	1.969	1	1.7	 full
28	 T	1	15	 x	0	 r	 x	1.97	1	6	 full
28	 T	1	16	 R	1	 l	 right	1.772	1	 x	 half
28	 T	1	17	 L	1	 l	 left	2.139	1	 x	 half
28	 T	1	18	 x	0	 r	 x	1.81	1	6	 full
28	 T	1	19	 x	1	 l	 right	1.749	1	6	 full
28	 T	1	20	 x	1	 l	 right	1.649	1	6	 full
28	 T	1	21	 R	0	 r	 x	2.18	1	 x	 half
28	 T	1	22	 x	1	 l	 right	1.652	1	6	 full
28	 T	1	23	 L	0	 r	 x	2.649	1	 x	 half
28	 T	1	24	 x	1	 l	 left	2.23	1	1.7	 full
28	 T	1	25	 L	1	 l	 left	1.706	1	 x	 half
28	 T	1	26	 x	0	 r	 x	2.618	1	1.7	 full
28	 T	1	27	 R	1	 l	 right	1.535	1	 x	 half
28	 T	1	28	 x	0	 r	 x	2.009	1	1.7	 full
28	 T	1	29	 R	0	 r	 x	1.81	1	 x	 half
28	 T	1	30	 R	0	 r	 x	2.359	1	 x	 half
28	 T	1	31	 L	0	 r	 x	2.28	1	 x	 half
28	 T	1	32	 x	1	 l	 right	1.72	1	6	 full
28	 T	1	33	 x	0	 r	 x	1.628	1	6	 full
28	 T	1	34	 L	1	 l	 left	1.67	1	 x	 half
28	 T	1	35	 x	0	 r	 x	1.589	1	6	 full
28	 T	1	36	 x	1	 l	 left	1.679	1	6	 full
28	 T	1	37	 x	1	 l	 left	1.659	1	6	 full
28	 T	1	38	 L	0	 r	 x	1.71	1	 x	 half
28	 T	1	39	 R	1	 r	 left	1.94	0	 x	 half
28	 T	1	40	 x	0	 r	 x	2.168	1	1.7	 full
28	 T	1	41	 L	0	 r	 x	2.257	1	 x	 half
28	 T	1	42	 x	1	 l	 left	1.75	1	1.7	 full
28	 T	1	43	 R	1	 l	 right	1.609	1	 x	 half
28	 T	1	44	 x	0	 r	 x	2.179	1	1.7	 full
28	 T	1	45	 x	0	 r	 x	1.676	1	6	 full
28	 T	1	46	 x	1	 l	 right	1.681	1	6	 full
28	 T	1	47	 x	0	 r	 x	1.903	1	1.7	 full
28	 T	1	48	 x	1	 l	 left	1.865	1	1.7	 full
28	 T	1	49	 x	0	 r	 x	1.75	1	6	 full
28	 T	1	50	 R	1	 l	 left	2.059	1	 x	 half
28	 T	1	51	 x	1	 l	 right	1.689	1	6	 full
28	 T	1	52	 x	0	 r	 x	2.059	1	1.7	 full
28	 T	1	53	 x	1	 l	 left	1.63	1	6	 full
28	 T	1	54	 x	1	 r	 right	1.815	0	1.7	 full
28	 T	1	55	 L	0	 r	 x	1.73	1	 x	 half
28	 T	1	56	 x	0	 r	 x	1.816	1	1.7	 full
28	 T	1	57	 R	0	 r	 x	2.05	1	 x	 half
28	 T	1	58	 x	1	 l	 right	1.56	1	6	 full
28	 T	1	59	 x	1	 l	 left	1.585	1	6	 full
28	 T	1	60	 L	0	 r	 x	1.989	1	 x	 half
28	 T	1	61	 x	0	 r	 x	1.641	1	6	 full
28	 T	1	62	 x	0	 r	 x	1.77	1	1.7	 full
28	 T	1	63	 x	0	 r	 x	1.847	1	1.7	 full
28	 T	1	64	 x	0	 r	 x	1.85	1	1.7	 full
28	 T	1	65	 x	1	 l	 left	1.78	1	6	 full
28	 T	1	66	 L	1	 r	 right	1.678	0	 x	 half
28	 T	1	67	 x	1	 l	 right	1.553	1	6	 full
28	 T	1	68	 x	0	 r	 x	1.718	1	6	 full
28	 T	1	69	 R	0	 r	 x	1.723	1	 x	 half
28	 T	1	70	 R	0	 r	 x	1.749	1	 x	 half
28	 T	1	71	 x	0	 r	 x	1.661	1	1.7	 full
28	 T	1	72	 x	0	 r	 x	1.579	1	6	 full
28	 T	1	73	 x	1	 l	 left	1.711	1	1.7	 full
28	 T	1	74	 L	1	 l	 left	1.649	1	 x	 half
28	 T	1	75	 R	1	 l	 right	1.54	1	 x	 half
28	 T	1	76	 x	1	 r	 left	1.979	0	1.7	 full
28	 T	1	77	 L	0	 r	 x	2.429	1	 x	 half
28	 T	1	78	 x	0	 r	 x	1.6	1	6	 full
28	 T	1	79	 L	1	 l	 left	1.689	1	 x	 half
28	 T	1	80	 x	1	 l	 right	2.43	1	1.7	 full
28	 T	1	81	 x	1	 l	 left	1.688	1	6	 full
28	 T	1	82	 x	0	 r	 x	1.621	1	6	 full
28	 T	1	83	 x	0	 r	 x	1.919	1	1.7	 full
28	 T	1	84	 L	0	 r	 x	2.674	1	 x	 half
28	 T	1	85	 x	0	 r	 x	1.628	1	6	 full
28	 T	1	86	 x	0	 r	 x	1.68	1	6	 full
28	 T	1	87	 L	1	 l	 right	1.86	1	 x	 half
28	 T	1	88	 x	0	 r	 x	1.648	1	6	 full
28	 T	1	89	 x	0	 r	 x	1.587	1	6	 full
28	 T	1	90	 x	0	 r	 x	1.577	1	6	 full
28	 T	1	91	 L	1	 l	 left	1.639	1	 x	 half
28	 T	1	92	 x	0	 r	 x	1.48	1	6	 full
28	 T	1	93	 x	0	 r	 x	1.92	1	1.7	 full
28	 T	1	94	 x	1	 r	 left	2.11	0	1.7	 full
28	 T	1	95	 x	0	 r	 x	1.631	1	6	 full
28	 T	1	96	 x	0	 r	 x	1.53	1	6	 full
28	 T	1	97	 x	0	 r	 x	2.918	1	1.7	 full
28	 T	1	98	 x	0	 r	 x	2.589	1	1.7	 full
28	 T	1	99	 x	0	 r	 x	2.61	1	1.7	 full
28	 T	1	100	 x	0	 r	 x	2.874	1	1.7	 full
28	 T	1	101	 R	1	 l	 left	1.993	1	 x	 half
28	 T	1	102	 R	1	 l	 right	2.009	1	 x	 half
28	 T	1	103	 x	0	 r	 x	1.629	1	6	 full
28	 T	1	104	 L	1	 l	 left	1.561	1	 x	 half
28	 T	1	105	 x	0	 r	 x	2.688	1	1.7	 full
28	 T	1	106	 L	1	 l	 right	1.834	1	 x	 half
28	 T	1	107	 x	1	 l	 right	1.62	1	1.7	 full
28	 T	1	108	 x	1	 l	 right	1.53	1	6	 full
28	 T	1	109	 x	1	 l	 right	1.837	1	1.7	 full
28	 T	1	110	 L	1	 l	 right	1.561	1	 x	 half
28	 T	1	111	 x	1	 l	 left	1.505	1	6	 full
28	 T	1	112	 x	1	 l	 left	1.434	1	6	 full
28	 T	1	113	 x	0	 r	 x	2.129	1	1.7	 full
28	 T	1	114	 R	1	 l	 right	1.492	1	 x	 half
28	 T	1	115	 x	1	 l	 left	1.474	1	6	 full
28	 T	1	116	 x	0	 r	 x	1.56	1	6	 full
28	 T	1	117	 x	1	 l	 right	1.536	1	1.7	 full
28	 T	1	118	 x	0	 r	 x	1.829	1	1.7	 full
28	 T	1	119	 x	1	 l	 right	1.599	1	6	 full
28	 T	1	120	 x	0	 r	 x	1.768	1	1.7	 full
28	 T	1	121	 x	0	 r	 x	1.529	1	6	 full
28	 T	1	122	 x	0	 r	 x	1.473	1	6	 full
28	 T	1	123	 R	0	 r	 x	1.819	1	 x	 half
28	 T	1	124	 L	0	 r	 x	2.143	1	 x	 half
28	 T	1	125	 x	0	 r	 x	1.808	1	1.7	 full
28	 T	1	126	 x	1	 l	 left	1.519	1	6	 full
28	 T	1	127	 x	0	 r	 x	1.857	1	1.7	 full
28	 T	1	128	 x	1	 l	 right	1.669	1	1.7	 full
28	 T	1	129	 x	0	 r	 x	1.77	1	1.7	 full
28	 T	1	130	 x	0	 r	 x	1.631	1	6	 full
28	 T	1	131	 R	1	 l	 right	1.609	1	 x	 half
28	 T	1	132	 x	1	 l	 left	1.944	1	1.7	 full
28	 T	1	133	 L	1	 r	 right	1.849	0	 x	 half
28	 T	1	134	 L	1	 l	 left	1.578	1	 x	 half
28	 T	1	135	 R	1	 l	 right	1.631	1	 x	 half
28	 T	1	136	 R	0	 r	 x	2.109	1	 x	 half
28	 T	1	137	 L	1	 l	 left	1.635	1	 x	 half
28	 T	1	138	 x	1	 l	 left	1.536	1	1.7	 full
28	 T	1	139	 x	1	 l	 right	1.51	1	6	 full
28	 T	1	140	 L	0	 x	 x	2.77	1	 x	 half
28	 T	1	141	 x	0	 r	 x	3.008	1	1.7	 full
28	 T	1	142	 R	1	 l	 right	1.561	1	 x	 half
28	 T	1	143	 x	1	 r	 left	1.87	0	1.7	 full
28	 T	1	144	 x	0	 r	 x	1.751	1	6	 full
28	 T	1	145	 x	1	 l	 left	1.631	1	1.7	 full
28	 T	1	146	 x	1	 l	 left	1.56	1	6	 full
28	 T	1	147	 x	1	 l	 right	1.93	1	1.7	 full
28	 T	1	148	 x	1	 l	 right	1.699	1	6	 full
28	 T	1	149	 x	1	 l	 right	2.18	1	1.7	 full
28	 T	1	150	 x	1	 l	 right	2.08	1	1.7	 full
28	 T	1	151	 x	1	 l	 left	1.589	1	6	 full
28	 T	1	152	 R	1	 l	 right	1.559	1	 x	 half
28	 T	1	153	 x	1	 l	 left	1.422	1	6	 full
28	 T	1	154	 x	0	 r	 x	2.704	1	1.7	 full
28	 T	1	155	 L	0	 r	 x	2.598	1	 x	 half
28	 T	1	156	 L	1	 l	 right	1.65	1	 x	 half
28	 T	1	157	 x	0	 r	 x	1.84	1	1.7	 full
28	 T	1	158	 x	0	 r	 x	1.499	1	6	 full
28	 T	1	159	 L	1	 l	 left	1.58	1	 x	 half
28	 T	1	160	 x	0	 r	 x	1.785	1	1.7	 full
28	 T	1	161	 x	1	 r	 left	1.609	0	1.7	 full
28	 T	1	162	 R	0	 r	 x	1.93	1	 x	 half
28	 T	1	163	 x	1	 l	 left	1.909	1	1.7	 full
28	 T	1	164	 x	0	 r	 x	1.64	1	6	 full
28	 T	1	165	 x	1	 r	 right	2.09	0	1.7	 full
28	 T	1	166	 L	1	 l	 left	1.821	1	 x	 half
28	 T	1	167	 R	1	 l	 left	2.639	1	 x	 half
28	 T	1	168	 x	1	 l	 left	1.851	1	1.7	 full
28	 T	1	169	 R	0	 r	 x	4.617	1	 x	 half
28	 T	1	170	 L	0	 r	 x	2.542	1	 x	 half
28	 T	1	171	 L	0	 r	 x	1.728	1	 x	 half
28	 T	1	172	 x	0	 r	 x	2.107	1	1.7	 full
28	 T	1	173	 x	0	 r	 x	1.959	1	1.7	 full
28	 T	1	174	 L	1	 l	 right	1.919	1	 x	 half
28	 T	1	175	 x	1	 l	 right	1.889	1	1.7	 full
28	 T	1	176	 x	1	 l	 left	2.075	1	1.7	 full
28	 T	1	177	 x	0	 r	 x	1.859	1	6	 full
28	 T	1	178	 L	1	 l	 left	1.471	1	 x	 half
28	 T	1	179	 L	0	 r	 x	2.03	1	 x	 half
28	 T	1	180	 x	1	 l	 left	1.738	1	6	 full
28	 T	1	181	 R	0	 r	 x	2.58	1	 x	 half
28	 T	1	182	 x	0	 r	 x	2.259	1	1.7	 full
28	 T	1	183	 L	0	 r	 x	1.779	1	 x	 half
28	 T	1	184	 x	1	 l	 left	1.869	1	1.7	 full
28	 T	1	185	 L	1	 l	 left	1.609	1	 x	 half
28	 T	1	186	 x	1	 l	 right	1.532	1	6	 full
28	 T	1	187	 R	0	 r	 x	1.97	1	 x	 half
28	 T	1	188	 x	1	 l	 left	1.54	1	6	 full
28	 T	1	189	 R	0	 r	 x	2.181	1	 x	 half
28	 T	1	190	 R	0	 r	 x	1.83	1	 x	 half
28	 T	1	191	 x	1	 l	 left	1.619	1	6	 full
28	 T	1	192	 L	0	 r	 x	2.389	1	 x	 half
28	 T	1	193	 x	0	 r	 x	1.58	1	6	 full
28	 T	1	194	 x	0	 r	 x	2.309	1	1.7	 full
28	 T	1	195	 R	0	 r	 x	1.66	1	 x	 half
28	 T	1	196	 x	1	 l	 left	1.653	1	6	 full
28	 T	1	197	 L	0	 r	 x	1.619	1	 x	 half
28	 T	1	198	 x	0	 r	 x	1.69	1	1.7	 full
28	 T	1	199	 x	0	 r	 x	1.511	1	6	 full
28	 T	1	200	 x	1	 l	 right	1.784	1	1.7	 full
28	 T	1	201	 x	1	 l	 right	1.714	1	6	 full
28	 T	1	202	 R	1	 l	 left	2.214	1	 x	 half
28	 T	1	203	 x	0	 r	 x	1.76	1	1.7	 full
28	 T	1	204	 L	0	 r	 x	1.951	1	 x	 half
28	 T	1	205	 x	1	 l	 left	1.856	1	1.7	 full
28	 T	1	206	 x	1	 r	 right	1.77	0	1.7	 full
28	 T	1	207	 x	0	 r	 x	1.67	1	6	 full
28	 T	1	208	 R	0	 r	 x	2.188	1	 x	 half
28	 T	1	209	 x	1	 l	 right	1.496	1	6	 full
28	 T	1	210	 x	1	 l	 right	2.379	1	1.7	 full
28	 T	1	211	 x	1	 l	 right	2.27	1	1.7	 full
28	 T	1	212	 L	1	 l	 right	1.63	1	 x	 half
28	 T	1	213	 L	0	 r	 x	2.21	1	 x	 half
28	 T	1	214	 x	1	 l	 right	1.529	1	6	 full
28	 T	1	215	 L	1	 r	 right	2.49	0	 x	 half
28	 T	1	216	 x	0	 r	 x	1.599	1	6	 full
28	 T	1	217	 x	1	 l	 right	1.54	1	6	 full
28	 T	1	218	 x	0	 r	 x	1.535	1	6	 full
28	 T	1	219	 x	1	 l	 right	1.57	1	6	 full
28	 T	1	220	 x	0	 r	 x	1.54	1	6	 full
28	 T	1	221	 x	0	 r	 x	2.604	1	1.7	 full
28	 T	1	222	 R	1	 l	 right	1.539	1	 x	 half
28	 T	1	223	 x	1	 l	 right	1.622	1	1.7	 full
28	 T	1	224	 x	0	 r	 x	1.479	1	6	 full
28	 T	1	225	 x	0	 r	 x	1.61	1	6	 full
28	 T	1	226	 x	1	 r	 right	2.514	0	1.7	 full
28	 T	1	227	 R	0	 r	 x	1.81	1	 x	 half
28	 T	1	228	 L	0	 r	 x	1.8	1	 x	 half
28	 T	1	229	 x	1	 l	 right	1.614	1	6	 full
28	 T	1	230	 x	1	 l	 right	2.538	1	1.7	 full
28	 T	1	231	 L	1	 l	 left	1.835	1	 x	 half
28	 T	1	232	 x	1	 l	 left	1.603	1	1.7	 full
28	 T	1	233	 x	0	 r	 x	1.808	1	1.7	 full
28	 T	1	234	 x	1	 l	 left	1.989	1	1.7	 full
28	 T	1	235	 x	0	 r	 x	2.37	1	1.7	 full
28	 T	1	236	 x	1	 l	 right	1.74	1	1.7	 full
28	 T	1	237	 R	0	 r	 x	1.844	1	 x	 half
28	 T	1	238	 x	1	 l	 left	1.599	1	6	 full
28	 T	1	239	 x	0	 r	 x	1.724	1	1.7	 full
28	 T	1	240	 x	0	 r	 x	1.525	1	6	 full
28	 N	2	1	 L	0	 r	 x	2.835	1	 x	 half
28	 N	2	2	 x	0	 r	 x	2.175	1	1.7	 full
28	 N	2	3	 R	0	 r	 x	2.019	1	 x	 half
28	 N	2	4	 R	0	 r	 x	1.659	1	 x	 half
28	 N	2	5	 L	1	 l	 left	1.559	1	 x	 half
28	 N	2	6	 x	1	 l	 right	1.55	1	6	 full
28	 N	2	7	 x	0	 r	 x	1.699	1	1.7	 full
28	 N	2	8	 L	1	 l	 left	1.558	1	 x	 half
28	 N	2	9	 x	1	 r	 right	1.669	0	1.7	 full
28	 N	2	10	 x	0	 r	 x	1.499	1	6	 full
28	 N	2	11	 x	1	 l	 left	1.504	1	6	 full
28	 N	2	12	 x	0	 r	 x	2.22	1	1.7	 full
28	 N	2	13	 x	0	 r	 x	1.47	1	6	 full
28	 N	2	14	 x	0	 r	 x	1.906	1	1.7	 full
28	 N	2	15	 R	1	 r	 left	1.909	0	 x	 half
28	 N	2	16	 L	1	 l	 left	1.73	1	 x	 half
28	 N	2	17	 L	0	 l	 x	1.906	0	 x	 half
28	 N	2	18	 L	0	 r	 x	2.003	1	 x	 half
28	 N	2	19	 x	1	 l	 left	2.448	1	1.7	 full
28	 N	2	20	 R	0	 r	 x	3.059	1	 x	 half
28	 N	2	21	 x	0	 r	 x	2.259	1	1.7	 full
28	 N	2	22	 x	0	 r	 x	1.589	1	6	 full
28	 N	2	23	 x	1	 l	 left	2.409	1	1.7	 full
28	 N	2	24	 x	1	 l	 left	1.55	1	1.7	 full
28	 N	2	25	 x	0	 r	 x	2.279	1	1.7	 full
28	 N	2	26	 x	0	 r	 x	1.95	1	1.7	 full
28	 N	2	27	 x	0	 r	 x	2.439	1	1.7	 full
28	 N	2	28	 x	0	 r	 x	1.573	1	6	 full
28	 N	2	29	 x	0	 r	 x	1.549	1	6	 full
28	 N	2	30	 x	0	 r	 x	1.49	1	6	 full
28	 N	2	31	 x	0	 r	 x	1.461	1	6	 full
28	 N	2	32	 x	0	 r	 x	1.933	1	1.7	 full
28	 N	2	33	 x	1	 l	 right	1.729	1	1.7	 full
28	 N	2	34	 x	0	 r	 x	1.429	1	6	 full
28	 N	2	35	 x	1	 l	 left	1.56	1	6	 full
28	 N	2	36	 x	0	 r	 x	2.09	1	1.7	 full
28	 N	2	37	 x	1	 l	 right	1.579	1	1.7	 full
28	 N	2	38	 R	0	 r	 x	1.7	1	 x	 half
28	 N	2	39	 x	1	 l	 right	1.588	1	6	 full
28	 N	2	40	 x	1	 l	 right	1.605	1	1.7	 full
28	 N	2	41	 L	0	 r	 x	1.809	1	 x	 half
28	 N	2	42	 L	1	 l	 right	1.609	1	 x	 half
28	 N	2	43	 x	1	 l	 left	1.779	1	1.7	 full
28	 N	2	44	 R	0	 r	 x	2	1	 x	 half
28	 N	2	45	 L	1	 l	 left	1.49	1	 x	 half
28	 N	2	46	 x	1	 l	 right	2.276	1	1.7	 full
28	 N	2	47	 x	0	 r	 x	3.481	1	1.7	 full
28	 N	2	48	 L	1	 l	 left	1.569	1	 x	 half
28	 N	2	49	 x	1	 l	 right	1.519	1	6	 full
28	 N	2	50	 x	0	 r	 x	1.866	1	1.7	 full
28	 N	2	51	 x	1	 r	 right	1.768	0	1.7	 full
28	 N	2	52	 x	1	 l	 left	2.266	1	1.7	 full
28	 N	2	53	 x	0	 r	 x	2.658	1	1.7	 full
28	 N	2	54	 x	0	 r	 x	1.559	1	6	 full
28	 N	2	55	 R	0	 r	 x	2.689	1	 x	 half
28	 N	2	56	 x	1	 l	 left	1.697	1	1.7	 full
28	 N	2	57	 x	1	 l	 left	1.55	1	6	 full
28	 N	2	58	 R	1	 l	 left	2.268	1	 x	 half
28	 N	2	59	 L	0	 r	 x	1.74	1	 x	 half
28	 N	2	60	 R	1	 l	 right	1.656	1	 x	 half
28	 N	2	61	 L	1	 l	 left	1.589	1	 x	 half
28	 N	2	62	 x	0	 r	 x	1.62	1	6	 full
28	 N	2	63	 R	1	 l	 right	1.53	1	 x	 half
28	 N	2	64	 x	0	 r	 x	2.519	1	1.7	 full
28	 N	2	65	 R	1	 l	 left	2.058	1	 x	 half
28	 N	2	66	 x	1	 l	 right	1.49	1	6	 full
28	 N	2	67	 L	1	 l	 left	1.526	1	 x	 half
28	 N	2	68	 R	0	 r	 x	2.292	1	 x	 half
28	 N	2	69	 x	0	 r	 x	2.34	1	1.7	 full
28	 N	2	70	 R	0	 r	 x	2.39	1	 x	 half
28	 N	2	71	 x	0	 r	 x	1.621	1	6	 full
28	 N	2	72	 x	0	 r	 x	1.47	1	6	 full
28	 N	2	73	 x	0	 r	 x	1.959	1	1.7	 full
28	 N	2	74	 L	0	 r	 x	2.161	1	 x	 half
28	 N	2	75	 L	0	 r	 x	1.659	1	 x	 half
28	 N	2	76	 x	1	 r	 left	1.884	0	1.7	 full
28	 N	2	77	 R	0	 r	 x	3.367	1	 x	 half
28	 N	2	78	 R	0	 r	 x	3.497	1	 x	 half
28	 N	2	79	 x	0	 r	 x	3.184	1	1.7	 full
28	 N	2	80	 x	0	 r	 x	1.62	1	6	 full
28	 N	2	81	 x	0	 r	 x	1.671	1	6	 full
28	 N	2	82	 x	1	 l	 left	1.631	1	6	 full
28	 N	2	83	 L	0	 r	 x	2.819	1	 x	 half
28	 N	2	84	 L	1	 l	 left	1.555	1	 x	 half
28	 N	2	85	 L	0	 r	 x	1.831	1	 x	 half
28	 N	2	86	 x	1	 l	 left	1.55	1	6	 full
28	 N	2	87	 x	0	 r	 x	2.43	1	1.7	 full
28	 N	2	88	 x	0	 r	 x	1.99	1	1.7	 full
28	 N	2	89	 x	0	 r	 x	1.569	1	6	 full
28	 N	2	90	 L	1	 r	 right	2.179	0	 x	 half
28	 N	2	91	 R	0	 r	 x	2.389	1	 x	 half
28	 N	2	92	 L	0	 r	 x	1.86	1	 x	 half
28	 N	2	93	 x	0	 r	 x	1.859	1	1.7	 full
28	 N	2	94	 R	0	 r	 x	1.893	1	 x	 half
28	 N	2	95	 L	0	 r	 x	2.628	1	 x	 half
28	 N	2	96	 x	0	 r	 x	3.088	1	1.7	 full
28	 N	2	97	 x	0	 r	 x	1.561	1	6	 full
28	 N	2	98	 L	0	 r	 x	1.858	1	 x	 half
28	 N	2	99	 x	1	 l	 right	1.891	1	1.7	 full
28	 N	2	100	 R	1	 l	 right	1.609	1	 x	 half
28	 N	2	101	 L	0	 r	 x	2.519	1	 x	 half
28	 N	2	102	 x	1	 l	 right	1.57	1	6	 full
28	 N	2	103	 L	0	 r	 x	2.868	1	 x	 half
28	 N	2	104	 x	0	 r	 x	2.73	1	1.7	 full
28	 N	2	105	 x	0	 r	 x	1.528	1	6	 full
28	 N	2	106	 x	0	 r	 x	3.18	1	1.7	 full
28	 N	2	107	 x	1	 l	 left	2.549	1	1.7	 full
28	 N	2	108	 L	1	 l	 right	2.159	1	 x	 half
28	 N	2	109	 x	1	 l	 right	2.15	1	1.7	 full
28	 N	2	110	 x	1	 l	 left	1.661	1	1.7	 full
28	 N	2	111	 R	1	 l	 left	1.674	1	 x	 half
28	 N	2	112	 x	1	 l	 right	1.591	1	6	 full
28	 N	2	113	 R	1	 l	 right	1.53	1	 x	 half
28	 N	2	114	 x	0	 r	 x	1.589	1	6	 full
28	 N	2	115	 L	1	 l	 right	1.859	1	 x	 half
28	 N	2	116	 R	1	 l	 right	1.499	1	 x	 half
28	 N	2	117	 x	1	 l	 left	1.5	1	6	 full
28	 N	2	118	 x	0	 r	 x	1.88	1	1.7	 full
28	 N	2	119	 x	0	 r	 x	1.507	1	6	 full
28	 N	2	120	 x	0	 r	 x	1.473	1	6	 full
28	 N	2	121	 x	1	 l	 right	2.216	1	1.7	 full
28	 N	2	122	 x	0	 r	 x	1.552	1	6	 full
28	 N	2	123	 x	0	 r	 x	1.506	1	6	 full
28	 N	2	124	 x	1	 l	 right	1.554	1	1.7	 full
28	 N	2	125	 x	0	 r	 x	1.459	1	6	 full
28	 N	2	126	 x	0	 r	 x	1.971	1	1.7	 full
28	 N	2	127	 R	0	 r	 x	2.249	1	 x	 half
28	 N	2	128	 x	0	 r	 x	2.36	1	1.7	 full
28	 N	2	129	 x	1	 l	 left	1.579	1	6	 full
28	 N	2	130	 x	0	 r	 x	1.541	1	6	 full
28	 N	2	131	 x	1	 l	 right	1.64	1	6	 full
28	 N	2	132	 x	0	 r	 x	1.89	1	1.7	 full
28	 N	2	133	 x	0	 r	 x	1.41	1	6	 full
28	 N	2	134	 x	1	 l	 left	1.52	1	1.7	 full
28	 N	2	135	 x	0	 r	 x	1.465	1	6	 full
28	 N	2	136	 x	0	 r	 x	1.412	1	6	 full
28	 N	2	137	 L	0	 r	 x	1.518	1	 x	 half
28	 N	2	138	 x	0	 r	 x	1.39	1	6	 full
28	 N	2	139	 x	1	 l	 left	1.681	1	1.7	 full
28	 N	2	140	 R	0	 r	 x	1.838	1	 x	 half
28	 N	2	141	 x	1	 l	 right	2.03	1	1.7	 full
28	 N	2	142	 x	1	 l	 left	1.54	1	6	 full
28	 N	2	143	 x	1	 l	 right	1.51	1	6	 full
28	 N	2	144	 L	1	 l	 right	1.581	1	 x	 half
28	 N	2	145	 L	1	 l	 left	1.44	1	 x	 half
28	 N	2	146	 x	1	 l	 left	1.909	1	1.7	 full
28	 N	2	147	 x	1	 r	 right	2.18	0	1.7	 full
28	 N	2	148	 x	1	 l	 left	1.55	1	1.7	 full
28	 N	2	149	 x	0	 r	 x	1.489	1	6	 full
28	 N	2	150	 R	0	 r	 x	1.96	1	 x	 half
28	 N	2	151	 R	1	 l	 left	1.58	1	 x	 half
28	 N	2	152	 x	1	 l	 right	1.689	1	1.7	 full
28	 N	2	153	 x	0	 r	 x	1.437	1	6	 full
28	 N	2	154	 x	0	 r	 x	1.469	1	6	 full
28	 N	2	155	 x	1	 l	 left	1.442	1	6	 full
28	 N	2	156	 L	1	 l	 left	1.45	1	 x	 half
28	 N	2	157	 x	1	 l	 left	1.632	1	6	 full
28	 N	2	158	 x	1	 l	 right	1.58	1	6	 full
28	 N	2	159	 x	1	 l	 right	1.526	1	6	 full
28	 N	2	160	 L	1	 l	 left	1.482	1	 x	 half
28	 N	2	161	 x	1	 l	 right	1.481	1	6	 full
28	 N	2	162	 x	1	 l	 right	1.84	1	1.7	 full
28	 N	2	163	 R	0	 r	 x	2.279	1	 x	 half
28	 N	2	164	 L	0	 r	 x	2.848	1	 x	 half
28	 N	2	165	 x	1	 l	 right	1.521	1	6	 full
28	 N	2	166	 L	1	 l	 left	1.474	1	 x	 half
28	 N	2	167	 R	1	 l	 right	1.549	1	 x	 half
28	 N	2	168	 x	1	 l	 right	1.909	1	1.7	 full
28	 N	2	169	 x	1	 l	 left	1.421	1	6	 full
28	 N	2	170	 x	1	 l	 left	1.42	1	6	 full
28	 N	2	171	 x	1	 l	 left	1.64	1	1.7	 full
28	 N	2	172	 L	0	 r	 x	2.069	1	 x	 half
28	 N	2	173	 R	0	 r	 x	2.119	1	 x	 half
28	 N	2	174	 x	0	 r	 x	1.976	1	1.7	 full
28	 N	2	175	 x	1	 l	 left	1.83	1	1.7	 full
28	 N	2	176	 x	0	 r	 x	1.499	1	6	 full
28	 N	2	177	 x	1	 l	 right	1.61	1	6	 full
28	 N	2	178	 x	0	 r	 x	2.924	1	1.7	 full
28	 N	2	179	 x	1	 l	 right	1.619	1	6	 full
28	 N	2	180	 x	1	 l	 right	2.089	1	1.7	 full
28	 N	2	181	 x	1	 l	 right	2.093	1	1.7	 full
28	 N	2	182	 x	0	 r	 x	1.6	1	6	 full
28	 N	2	183	 x	1	 l	 right	1.484	1	6	 full
28	 N	2	184	 x	1	 r	 left	1.943	0	1.7	 full
28	 N	2	185	 x	0	 r	 x	1.819	1	1.7	 full
28	 N	2	186	 x	0	 r	 x	1.551	1	6	 full
28	 N	2	187	 x	1	 l	 left	1.5	1	6	 full
28	 N	2	188	 R	1	 l	 right	1.529	1	 x	 half
28	 N	2	189	 R	1	 l	 left	2.523	1	 x	 half
28	 N	2	190	 x	1	 l	 left	1.81	1	1.7	 full
28	 N	2	191	 L	1	 l	 left	1.508	1	 x	 half
28	 N	2	192	 x	1	 l	 left	1.45	1	6	 full
28	 N	2	193	 x	1	 l	 right	1.739	1	1.7	 full
28	 N	2	194	 R	0	 r	 x	2.368	1	 x	 half
